Timestamp,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,Annotation
2023-11-15 17:39:59,8.02,3.65,0.16,0.061,0.03,0.021,0.027,0.021,0.034,0.034,0.02,0.025,0.033,0.053,0.262,3.64,0
2023-11-15 17:40:59,7.9,3.21,0.18,0.056,0.033,0.038,0.02,0.015,0.034,0.023,0.033,0.018,0.013,0.05,0.151,3.4,0
2023-11-15 17:41:59,8.4,3.45,0.18,0.057,0.037,0.014,0.035,0.034,0.01,0.013,0.014,0.023,0.014,0.06,0.235,3.53,0
2023-11-15 17:42:59,8.35,3.83,0.16,0.057,0.02,0.03,0.015,0.033,0.011,0.021,0.011,0.017,0.027,0.056,0.255,3.22,0
2023-11-15 17:43:59,7.9,3.36,0.16,0.05,0.029,0.021,0.024,0.023,0.013,0.024,0.025,0.038,0.021,0.06,0.233,3.17,0
2023-11-15 17:44:59,8.1,3.24,0.18,0.061,0.011,0.024,0.014,0.01,0.015,0.038,0.025,0.025,0.031,0.05,0.258,4,0
2023-11-15 17:45:59,8.27,3.21,0.16,0.05,0.01,0.011,0.01,0.012,0.013,0.033,0.035,0.029,0.034,0.052,0.124,3.38,0
2023-11-15 17:46:59,7.81,3.01,0.15,0.061,0.028,0.011,0.033,0.018,0.025,0.032,0.035,0.037,0.013,0.051,0.224,3.33,0
2023-11-15 17:47:59,8.29,3.91,0.15,0.059,0.019,0.021,0.032,0.01,0.031,0.033,0.028,0.01,0.028,0.053,0.235,3.14,0
2023-11-15 17:48:59,7.88,3.37,0.18,0.052,0.028,0.016,0.032,0.017,0.027,0.022,0.022,0.029,0.019,0.05,0.243,3.79,0
2023-11-15 17:49:59,7.85,3.54,0.15,0.052,0.038,0.033,0.031,0.025,0.035,0.032,0.015,0.037,0.018,0.054,0.239,3.45,0
2023-11-15 17:50:59,7.64,3.1,0.15,0.063,0.038,0.029,0.018,0.012,0.025,0.037,0.024,0.013,0.038,0.06,0.263,3.02,0
2023-11-15 17:51:59,8.43,3.26,0.18,0.061,0.02,0.032,0.015,0.038,0.018,0.038,0.011,0.035,0.025,0.061,0.127,3.69,0
2023-11-15 17:52:59,7.79,3.4,0.17,0.063,0.012,0.031,0.038,0.037,0.019,0.029,0.026,0.032,0.031,0.063,0.136,3.93,0
2023-11-15 17:53:59,8.05,3.09,0.18,0.062,0.035,0.028,0.033,0.036,0.02,0.014,0.036,0.01,0.022,0.05,0.12,3.33,0
2023-11-15 17:54:59,7.58,3.63,0.17,0.065,0.027,0.021,0.035,0.037,0.015,0.012,0.015,0.033,0.017,0.053,0.205,3.45,0
2023-11-15 17:55:59,7.56,3.37,0.18,0.05,0.032,0.031,0.013,0.022,0.014,0.022,0.015,0.037,0.033,0.055,0.174,3.7,0
2023-11-15 17:56:59,7.89,3.34,0.16,0.06,0.037,0.024,0.03,0.021,0.02,0.035,0.032,0.011,0.016,0.063,0.181,3.56,0
2023-11-15 17:57:59,7.8,3.94,0.18,0.061,0.019,0.011,0.015,0.027,0.038,0.012,0.018,0.037,0.013,0.061,0.192,3.86,0
2023-11-15 17:58:59,8.19,4,0.16,0.054,0.035,0.038,0.033,0.021,0.033,0.038,0.018,0.011,0.037,0.055,0.154,3.1,0
2023-11-15 17:59:59,7.87,3.39,0.15,0.061,0.021,0.038,0.015,0.011,0.015,0.019,0.019,0.015,0.013,0.06,0.135,3.91,0
2023-11-15 18:00:59,7.61,3.84,0.18,0.059,0.014,0.015,0.014,0.02,0.021,0.037,0.026,0.038,0.015,0.053,0.158,3.38,0
2023-11-15 18:01:59,7.64,3.82,0.16,0.064,0.011,0.035,0.032,0.018,0.017,0.035,0.033,0.031,0.038,0.056,0.265,3.45,0
2023-11-15 18:02:59,8.37,3.8,0.18,0.06,0.027,0.024,0.034,0.019,0.033,0.031,0.036,0.036,0.038,0.061,0.19,3.09,0
2023-11-15 18:03:59,7.75,3.48,0.16,0.062,0.02,0.012,0.022,0.035,0.023,0.033,0.022,0.032,0.024,0.057,0.279,3.78,0
2023-11-15 18:04:59,7.92,3.22,0.18,0.055,0.012,0.038,0.03,0.032,0.025,0.023,0.036,0.035,0.022,0.054,0.168,3.97,0
2023-11-15 18:05:59,8.07,3.6,0.17,0.053,0.032,0.015,0.013,0.012,0.024,0.035,0.019,0.01,0.016,0.057,0.269,3.5,0
2023-11-15 18:06:59,8.48,3.59,0.17,0.055,0.031,0.03,0.037,0.021,0.014,0.032,0.017,0.021,0.016,0.057,0.249,3.33,0
2023-11-15 18:07:59,7.52,3.21,0.15,0.057,0.024,0.025,0.013,0.027,0.01,0.031,0.01,0.025,0.031,0.051,0.279,3.83,0
2023-11-15 18:08:59,8.24,3.38,0.17,0.052,0.036,0.028,0.016,0.028,0.018,0.037,0.025,0.035,0.028,0.05,0.257,3.54,0
2023-11-15 18:09:59,7.9,3.8,0.16,0.056,0.027,0.024,0.03,0.028,0.017,0.036,0.031,0.024,0.02,0.059,0.168,3.07,0
2023-11-15 18:10:59,8.32,3.33,0.17,0.05,0.012,0.031,0.026,0.032,0.026,0.015,0.032,0.031,0.038,0.057,0.225,3.51,0
2023-11-15 18:11:59,8.05,3.19,0.17,0.061,0.013,0.022,0.013,0.026,0.023,0.035,0.025,0.018,0.036,0.056,0.221,3.35,0
2023-11-15 18:12:59,8.4,3.91,0.18,0.05,0.035,0.028,0.019,0.011,0.029,0.028,0.029,0.022,0.038,0.063,0.156,3.66,0
2023-11-15 18:13:59,7.78,3.16,0.18,0.057,0.036,0.019,0.014,0.035,0.032,0.023,0.029,0.019,0.038,0.054,0.234,3.25,0
2023-11-15 18:14:59,8.27,3.72,0.17,0.061,0.023,0.029,0.022,0.03,0.015,0.026,0.016,0.036,0.013,0.059,0.149,3.48,0
2023-11-15 18:15:59,7.73,3.58,0.17,0.055,0.032,0.035,0.038,0.019,0.012,0.037,0.032,0.023,0.01,0.058,0.258,3.2,0
2023-11-15 18:16:59,8.09,3.46,0.18,0.053,0.016,0.016,0.015,0.012,0.028,0.032,0.022,0.012,0.031,0.059,0.252,3.92,0
2023-11-15 18:17:59,8.06,3.61,0.16,0.059,0.012,0.026,0.027,0.026,0.037,0.037,0.01,0.017,0.026,0.053,0.22,3.6,0
2023-11-15 18:18:59,7.93,3.22,0.15,0.057,0.032,0.034,0.029,0.021,0.01,0.032,0.036,0.014,0.013,0.05,0.26,3.64,0
2023-11-15 18:19:59,8.31,3.99,0.17,0.06,0.038,0.014,0.016,0.02,0.037,0.031,0.019,0.017,0.011,0.058,0.174,3.2,0
2023-11-15 18:20:59,8.27,3.31,0.18,0.052,0.015,0.037,0.028,0.034,0.026,0.035,0.011,0.012,0.027,0.059,0.133,3.46,0
2023-11-15 18:21:59,8.13,3.89,0.18,0.051,0.021,0.038,0.037,0.016,0.019,0.025,0.035,0.03,0.038,0.054,0.154,3.18,0
2023-11-15 18:22:59,7.91,3.72,0.15,0.063,0.024,0.025,0.013,0.026,0.035,0.024,0.013,0.037,0.02,0.059,0.162,3.82,0
2023-11-15 18:23:59,8.17,3.6,0.16,0.062,0.024,0.014,0.013,0.022,0.018,0.018,0.023,0.028,0.016,0.056,0.126,3.14,0
2023-11-15 18:24:59,7.59,3.02,0.16,0.053,0.025,0.016,0.019,0.015,0.036,0.03,0.027,0.029,0.03,0.065,0.227,3.39,0
2023-11-15 18:25:59,8.16,3.75,0.17,0.058,0.03,0.016,0.036,0.029,0.032,0.019,0.03,0.028,0.033,0.057,0.212,3.72,0
2023-11-15 18:26:59,8.06,3.23,0.18,0.056,0.032,0.026,0.031,0.02,0.032,0.016,0.03,0.031,0.029,0.059,0.164,3.56,0
2023-11-15 18:27:59,8.03,3.3,0.15,0.053,0.018,0.022,0.028,0.011,0.023,0.03,0.022,0.029,0.022,0.051,0.138,3.07,0
2023-11-15 18:28:59,8.42,3.82,0.18,0.063,0.021,0.011,0.032,0.011,0.019,0.037,0.01,0.036,0.014,0.057,0.267,3.12,0
2023-11-15 18:29:59,7.73,3.55,0.16,0.063,0.028,0.012,0.017,0.016,0.02,0.034,0.027,0.016,0.038,0.053,0.228,3.98,0
2023-11-15 18:30:59,7.94,3.9,0.17,0.063,0.031,0.021,0.038,0.02,0.024,0.029,0.023,0.023,0.037,0.059,0.271,3.66,0
2023-11-15 18:31:59,7.93,3.42,0.15,0.062,0.034,0.029,0.02,0.033,0.011,0.014,0.029,0.026,0.03,0.065,0.122,3.67,0
2023-11-15 18:32:59,7.96,3.74,0.15,0.065,0.024,0.01,0.026,0.032,0.026,0.013,0.02,0.013,0.016,0.061,0.161,3.27,0
2023-11-15 18:33:59,8.07,3.72,0.16,0.06,0.034,0.015,0.022,0.029,0.033,0.038,0.023,0.016,0.014,0.052,0.155,3.48,0
2023-11-15 18:34:59,7.5,3.83,0.15,0.057,0.019,0.016,0.027,0.031,0.017,0.024,0.02,0.032,0.021,0.065,0.27,3.2,0
2023-11-15 18:35:59,8.12,3.41,0.17,0.062,0.037,0.021,0.024,0.035,0.015,0.015,0.033,0.03,0.019,0.056,0.262,3.83,0
2023-11-15 18:36:59,7.97,3.81,0.17,0.065,0.022,0.029,0.015,0.03,0.029,0.014,0.012,0.026,0.023,0.06,0.178,3.53,0
2023-11-15 18:37:59,7.82,3.98,0.15,0.054,0.023,0.013,0.026,0.036,0.032,0.013,0.013,0.012,0.012,0.059,0.14,3.91,0
2023-11-15 18:38:59,7.73,3.03,0.16,0.051,0.013,0.03,0.024,0.034,0.019,0.016,0.012,0.011,0.012,0.057,0.179,3.87,0
2023-11-15 18:39:59,8.25,3.31,0.18,0.057,0.016,0.017,0.029,0.035,0.017,0.013,0.029,0.024,0.014,0.058,0.276,3.74,0
2023-11-15 18:40:59,7.59,3.06,0.16,0.06,0.027,0.024,0.031,0.02,0.026,0.023,0.026,0.022,0.017,0.052,0.254,3.16,0
2023-11-15 18:41:59,7.67,3.87,0.18,0.062,0.02,0.03,0.022,0.017,0.027,0.033,0.021,0.038,0.035,0.05,0.237,3.23,0
2023-11-15 18:42:59,8.25,3.66,0.18,0.052,0.036,0.032,0.017,0.023,0.031,0.02,0.022,0.024,0.014,0.055,0.228,3.66,0
2023-11-15 18:43:59,8.24,3.52,0.18,0.051,0.014,0.016,0.038,0.018,0.032,0.026,0.021,0.016,0.023,0.062,0.183,3.45,0
2023-11-15 18:44:59,8.05,3.08,0.15,0.058,0.037,0.027,0.037,0.011,0.02,0.01,0.011,0.017,0.016,0.057,0.218,3.99,0
2023-11-15 18:45:59,8.38,3.01,0.18,0.064,0.038,0.036,0.018,0.017,0.024,0.031,0.029,0.029,0.02,0.053,0.173,3.52,0
2023-11-15 18:46:59,7.52,3.22,0.15,0.055,0.013,0.022,0.019,0.02,0.031,0.027,0.038,0.028,0.017,0.054,0.216,3.2,0
2023-11-15 18:47:59,8.34,3.42,0.16,0.063,0.018,0.019,0.02,0.012,0.029,0.033,0.025,0.029,0.02,0.062,0.139,3.3,0
2023-11-15 18:48:59,7.83,3.99,0.15,0.057,0.027,0.018,0.032,0.023,0.011,0.022,0.035,0.02,0.016,0.063,0.178,3.51,0
2023-11-15 18:49:59,7.97,3.61,0.17,0.064,0.014,0.033,0.038,0.018,0.028,0.026,0.023,0.029,0.037,0.056,0.174,3.58,0
2023-11-15 18:50:59,7.63,3.16,0.17,0.057,0.027,0.03,0.014,0.011,0.03,0.023,0.027,0.019,0.03,0.059,0.148,3.16,0
2023-11-15 18:51:59,7.98,3.04,0.15,0.054,0.032,0.037,0.021,0.025,0.019,0.033,0.021,0.021,0.028,0.053,0.192,3.45,0
2023-11-15 18:52:59,8.27,3.35,0.17,0.065,0.027,0.029,0.014,0.013,0.034,0.038,0.026,0.01,0.037,0.051,0.271,3.66,0
2023-11-15 18:53:59,7.69,3.79,0.18,0.058,0.038,0.031,0.013,0.025,0.012,0.014,0.028,0.025,0.024,0.057,0.157,4,0
2023-11-15 18:54:59,7.66,3.96,0.16,0.053,0.013,0.022,0.034,0.025,0.038,0.019,0.014,0.036,0.011,0.055,0.174,3.67,0
2023-11-15 18:55:59,7.56,3.88,0.15,0.056,0.018,0.03,0.03,0.01,0.015,0.01,0.012,0.018,0.02,0.055,0.272,3.52,0
2023-11-15 18:56:59,7.86,3.19,0.15,0.065,0.015,0.021,0.011,0.025,0.025,0.029,0.016,0.012,0.019,0.053,0.219,3.57,0
2023-11-15 18:57:59,8.34,3.99,0.17,0.061,0.038,0.033,0.01,0.018,0.038,0.026,0.036,0.025,0.032,0.054,0.219,3,0
2023-11-15 18:58:59,7.9,3.55,0.18,0.059,0.028,0.028,0.012,0.03,0.035,0.033,0.037,0.014,0.037,0.053,0.159,3.4,0
2023-11-15 18:59:59,8.06,3.04,0.15,0.063,0.01,0.017,0.021,0.022,0.017,0.037,0.024,0.034,0.035,0.061,0.25,3.51,0
2023-11-15 19:00:59,8.14,3.33,0.15,0.05,0.015,0.032,0.016,0.015,0.014,0.031,0.037,0.028,0.016,0.051,0.127,3.29,0
2023-11-15 19:01:59,7.69,3.48,0.15,0.062,0.01,0.034,0.024,0.019,0.02,0.023,0.014,0.027,0.016,0.061,0.196,3.35,0
2023-11-15 19:02:59,7.61,3.48,0.17,0.056,0.036,0.023,0.027,0.029,0.034,0.021,0.021,0.01,0.035,0.061,0.12,3.19,0
2023-11-15 19:03:59,8.12,3.48,0.17,0.057,0.024,0.011,0.036,0.036,0.038,0.03,0.015,0.01,0.016,0.064,0.177,3.29,0
2023-11-15 19:04:59,8.37,3.04,0.17,0.052,0.017,0.021,0.038,0.029,0.036,0.027,0.022,0.014,0.028,0.065,0.17,3.35,0
2023-11-15 19:05:59,8.23,3.52,0.15,0.063,0.037,0.033,0.012,0.021,0.024,0.012,0.036,0.014,0.031,0.05,0.176,3.02,0
2023-11-15 19:06:59,7.69,3.76,0.15,0.053,0.032,0.018,0.019,0.014,0.017,0.019,0.026,0.02,0.01,0.056,0.14,3.69,0
2023-11-15 19:07:59,7.66,3.29,0.15,0.05,0.016,0.035,0.01,0.018,0.02,0.019,0.022,0.03,0.028,0.052,0.193,3.48,0
2023-11-15 19:08:59,7.52,3.32,0.17,0.052,0.016,0.032,0.037,0.032,0.033,0.019,0.018,0.028,0.019,0.054,0.276,3.26,0
2023-11-15 19:09:59,7.67,3.78,0.17,0.054,0.015,0.02,0.031,0.013,0.025,0.035,0.014,0.037,0.01,0.055,0.212,3.99,0
2023-11-15 19:10:59,7.63,3.74,0.15,0.05,0.028,0.023,0.031,0.018,0.019,0.037,0.029,0.029,0.013,0.052,0.192,3.41,0
2023-11-15 19:11:59,8.23,3.3,0.17,0.058,0.034,0.032,0.015,0.027,0.035,0.011,0.01,0.032,0.015,0.063,0.19,3.64,0
2023-11-15 19:12:59,7.79,3.52,0.15,0.056,0.029,0.032,0.037,0.032,0.032,0.038,0.026,0.019,0.033,0.059,0.179,3.17,0
2023-11-15 19:13:59,8.32,3.97,0.17,0.05,0.027,0.036,0.036,0.021,0.027,0.032,0.023,0.027,0.011,0.054,0.161,3.37,0
2023-11-15 19:14:59,7.79,3.13,0.15,0.064,0.035,0.033,0.01,0.037,0.037,0.018,0.03,0.021,0.027,0.059,0.202,3.57,0
2023-11-15 19:15:59,8.5,3.14,0.17,0.06,0.026,0.017,0.01,0.01,0.033,0.014,0.01,0.024,0.016,0.052,0.173,3.77,0
2023-11-15 19:16:59,7.79,3.32,0.15,0.057,0.027,0.018,0.01,0.036,0.015,0.034,0.02,0.023,0.019,0.053,0.269,3.04,0
2023-11-15 19:17:59,7.77,3.27,0.15,0.064,0.017,0.011,0.029,0.021,0.033,0.013,0.03,0.03,0.038,0.062,0.148,3.87,0
2023-11-15 19:18:59,8.17,3.89,0.18,0.065,0.034,0.022,0.016,0.031,0.033,0.023,0.024,0.019,0.03,0.06,0.168,3.91,0
2023-11-15 19:19:59,7.78,3.46,0.15,0.065,0.017,0.018,0.022,0.035,0.028,0.034,0.025,0.027,0.035,0.05,0.162,3.6,0
2023-11-15 19:20:59,8.48,3.13,0.16,0.064,0.014,0.036,0.01,0.031,0.034,0.016,0.011,0.037,0.031,0.054,0.147,3.15,0
2023-11-15 19:21:59,7.67,3.77,0.16,0.063,0.036,0.022,0.038,0.029,0.031,0.014,0.037,0.035,0.027,0.058,0.158,3.96,0
2023-11-15 19:22:59,8.24,3.36,0.15,0.06,0.026,0.01,0.013,0.014,0.037,0.033,0.017,0.022,0.021,0.051,0.279,3.8,0
2023-11-15 19:23:59,8.11,3.51,0.18,0.05,0.027,0.02,0.02,0.012,0.032,0.033,0.011,0.027,0.031,0.052,0.207,3.53,0
2023-11-15 19:24:59,7.64,3.91,0.18,0.061,0.035,0.019,0.011,0.037,0.014,0.027,0.029,0.016,0.035,0.053,0.226,3.57,0
2023-11-15 19:25:59,7.69,3.54,0.16,0.054,0.01,0.018,0.025,0.018,0.018,0.028,0.035,0.033,0.019,0.052,0.177,3.44,0
2023-11-15 19:26:59,8.15,3.55,0.15,0.057,0.01,0.027,0.01,0.031,0.029,0.033,0.016,0.018,0.016,0.064,0.12,3.39,0
2023-11-15 19:27:59,8.07,3.26,0.16,0.065,0.018,0.027,0.011,0.033,0.034,0.02,0.028,0.034,0.022,0.051,0.253,3.95,0
2023-11-15 19:28:59,8.03,3.22,0.15,0.063,0.023,0.011,0.037,0.03,0.022,0.014,0.036,0.013,0.015,0.06,0.278,3.9,0
2023-11-15 19:29:59,8.28,3.62,0.18,0.059,0.026,0.032,0.031,0.014,0.025,0.015,0.029,0.013,0.024,0.052,0.186,3.98,0
2023-11-15 19:30:59,7.97,3.35,0.16,0.052,0.028,0.034,0.022,0.014,0.024,0.022,0.018,0.015,0.018,0.053,0.228,3.11,0
2023-11-15 19:31:59,8.33,3.21,0.18,0.057,0.027,0.013,0.018,0.029,0.024,0.022,0.025,0.037,0.038,0.05,0.262,3.39,0
2023-11-15 19:32:59,7.93,3.8,0.17,0.055,0.034,0.017,0.014,0.011,0.031,0.038,0.028,0.028,0.031,0.055,0.156,3.97,0
2023-11-15 19:33:59,8.33,3.19,0.16,0.055,0.02,0.021,0.034,0.036,0.032,0.022,0.034,0.01,0.033,0.056,0.121,3.67,0
2023-11-15 19:34:59,7.8,3.66,0.18,0.052,0.028,0.015,0.02,0.015,0.026,0.029,0.021,0.034,0.014,0.051,0.17,3.91,0
2023-11-15 19:35:59,8.47,3.96,0.15,0.053,0.037,0.037,0.031,0.025,0.033,0.034,0.032,0.026,0.032,0.06,0.145,3.69,0
2023-11-15 19:36:59,7.82,3.01,0.16,0.054,0.036,0.015,0.035,0.015,0.031,0.019,0.023,0.013,0.031,0.065,0.259,3.95,0
2023-11-15 19:37:59,7.84,3.91,0.16,0.06,0.024,0.011,0.017,0.032,0.036,0.019,0.033,0.01,0.031,0.05,0.27,3.84,0
2023-11-15 19:38:59,7.98,3.45,0.17,0.057,0.036,0.019,0.01,0.034,0.033,0.023,0.036,0.015,0.032,0.051,0.224,3.11,0
2023-11-15 19:39:59,7.7,3.39,0.15,0.054,0.031,0.02,0.014,0.038,0.011,0.03,0.027,0.018,0.031,0.055,0.164,3.35,0
2023-11-15 19:40:59,8.04,3.32,0.17,0.056,0.035,0.033,0.032,0.038,0.027,0.018,0.038,0.026,0.036,0.064,0.265,3.9,0
2023-11-15 19:41:59,7.68,3.17,0.16,0.057,0.023,0.026,0.024,0.017,0.013,0.011,0.015,0.025,0.012,0.063,0.165,3.51,0
2023-11-15 19:42:59,8.37,3.77,0.15,0.053,0.034,0.031,0.034,0.015,0.024,0.036,0.036,0.026,0.011,0.051,0.238,3.31,0
2023-11-15 19:43:59,7.59,3.76,0.18,0.06,0.018,0.01,0.013,0.033,0.024,0.032,0.038,0.016,0.035,0.056,0.277,3.96,0
2023-11-15 19:44:59,7.54,3.2,0.18,0.06,0.038,0.027,0.015,0.014,0.036,0.029,0.037,0.03,0.029,0.051,0.139,3.07,0
2023-11-15 19:45:59,7.91,3.82,0.18,0.052,0.031,0.034,0.029,0.029,0.02,0.011,0.02,0.014,0.036,0.051,0.18,3.5,0
2023-11-15 19:46:59,8.04,3.93,0.18,0.055,0.03,0.02,0.018,0.021,0.012,0.036,0.033,0.014,0.014,0.053,0.148,3.19,0
2023-11-15 19:47:59,8.17,3.3,0.18,0.057,0.035,0.034,0.036,0.018,0.034,0.017,0.015,0.027,0.027,0.053,0.178,3.61,0
2023-11-15 19:48:59,8.37,3.45,0.17,0.053,0.015,0.018,0.022,0.031,0.027,0.013,0.034,0.031,0.036,0.058,0.236,3.7,0
2023-11-15 19:49:59,8.14,3.67,0.18,0.065,0.031,0.036,0.019,0.015,0.017,0.029,0.027,0.028,0.018,0.051,0.266,3.64,0
2023-11-15 19:50:59,8.33,3.62,0.15,0.058,0.015,0.021,0.024,0.025,0.018,0.037,0.032,0.019,0.025,0.062,0.159,3.02,0
2023-11-15 19:51:59,8.49,3.26,0.18,0.065,0.02,0.038,0.017,0.035,0.021,0.033,0.013,0.012,0.026,0.059,0.192,3.66,0
2023-11-15 19:52:59,8.23,3.46,0.18,0.057,0.036,0.021,0.015,0.022,0.018,0.01,0.037,0.015,0.021,0.05,0.181,3.9,0
2023-11-15 19:53:59,8.05,3.85,0.18,0.05,0.019,0.024,0.036,0.035,0.035,0.01,0.03,0.017,0.02,0.058,0.242,3.21,0
2023-11-15 19:54:59,8.1,3.03,0.16,0.05,0.011,0.024,0.02,0.021,0.012,0.033,0.017,0.022,0.028,0.056,0.245,3.13,0
2023-11-15 19:55:59,7.77,3.24,0.15,0.055,0.013,0.036,0.031,0.02,0.011,0.034,0.031,0.035,0.019,0.055,0.149,3.22,0
2023-11-15 19:56:59,8.48,3.85,0.15,0.063,0.028,0.034,0.031,0.013,0.013,0.011,0.024,0.024,0.01,0.064,0.253,3.07,0
2023-11-15 19:57:59,8.16,3.68,0.15,0.051,0.019,0.024,0.033,0.037,0.011,0.021,0.034,0.036,0.03,0.055,0.238,3.97,0
2023-11-15 19:58:59,8.34,3.37,0.17,0.065,0.012,0.024,0.034,0.027,0.031,0.017,0.027,0.024,0.023,0.057,0.124,3.22,0
2023-11-15 19:59:59,7.84,3.27,0.17,0.051,0.019,0.011,0.027,0.031,0.015,0.028,0.019,0.037,0.021,0.062,0.134,3.49,0
2023-11-15 20:00:59,8.37,3.18,0.16,0.059,0.018,0.011,0.036,0.019,0.022,0.016,0.012,0.026,0.035,0.055,0.166,3.07,0
2023-11-15 20:01:59,7.97,3.86,0.17,0.05,0.034,0.019,0.025,0.036,0.027,0.035,0.029,0.033,0.015,0.064,0.236,3.8,0
2023-11-15 20:02:59,7.66,3.09,0.16,0.055,0.03,0.031,0.011,0.012,0.03,0.02,0.031,0.02,0.025,0.052,0.258,3.64,0
2023-11-15 20:03:59,7.83,3.31,0.18,0.063,0.031,0.022,0.025,0.01,0.029,0.012,0.024,0.017,0.03,0.06,0.237,3.66,0
2023-11-15 20:04:59,8.47,3.81,0.16,0.051,0.025,0.016,0.035,0.014,0.035,0.034,0.01,0.02,0.019,0.055,0.218,3.97,0
2023-11-15 20:05:59,8.1,3.38,0.15,0.058,0.016,0.032,0.025,0.017,0.037,0.016,0.017,0.013,0.015,0.054,0.2,3.22,0
2023-11-15 20:06:59,8.4,3.54,0.18,0.064,0.027,0.011,0.022,0.028,0.01,0.025,0.012,0.025,0.026,0.05,0.238,3.62,0
2023-11-15 20:07:59,8.34,3.15,0.17,0.05,0.017,0.018,0.016,0.031,0.031,0.021,0.018,0.035,0.02,0.062,0.253,3.69,0
2023-11-15 20:08:59,7.85,3.27,0.16,0.056,0.025,0.025,0.015,0.021,0.011,0.024,0.034,0.028,0.028,0.061,0.139,3.79,0
2023-11-15 20:09:59,8.43,3.82,0.18,0.054,0.029,0.031,0.032,0.012,0.036,0.026,0.029,0.012,0.026,0.057,0.156,3.47,0
2023-11-15 20:10:59,7.71,3.68,0.16,0.064,0.022,0.02,0.023,0.036,0.03,0.022,0.036,0.017,0.029,0.062,0.197,3.88,0
2023-11-15 20:11:59,8.41,3.45,0.15,0.055,0.025,0.035,0.036,0.033,0.018,0.037,0.022,0.02,0.018,0.057,0.234,3.83,0
2023-11-15 20:12:59,8.09,3.62,0.16,0.055,0.031,0.011,0.023,0.033,0.026,0.023,0.026,0.022,0.03,0.063,0.126,3.86,0
2023-11-15 20:13:59,8.22,3.94,0.17,0.053,0.027,0.01,0.038,0.017,0.036,0.036,0.018,0.032,0.031,0.05,0.251,3.66,0
2023-11-15 20:14:59,8.11,3.23,0.18,0.058,0.034,0.03,0.022,0.026,0.028,0.032,0.033,0.034,0.034,0.063,0.238,3.04,0
2023-11-15 20:15:59,8.25,3.05,0.18,0.062,0.028,0.014,0.035,0.022,0.01,0.037,0.036,0.038,0.011,0.059,0.204,3.33,0
2023-11-15 20:16:59,7.85,3.9,0.18,0.053,0.031,0.038,0.031,0.026,0.016,0.02,0.028,0.02,0.032,0.052,0.265,3.89,0
2023-11-15 20:17:59,7.79,3.88,0.16,0.059,0.037,0.018,0.029,0.01,0.025,0.034,0.025,0.013,0.036,0.053,0.157,3.65,0
2023-11-15 20:18:59,7.79,3.27,0.16,0.052,0.022,0.027,0.016,0.03,0.032,0.03,0.014,0.035,0.014,0.052,0.238,3.1,0
2023-11-15 20:19:59,8.42,3.88,0.16,0.058,0.024,0.012,0.01,0.031,0.033,0.014,0.017,0.028,0.018,0.054,0.215,3.7,0
2023-11-15 20:20:59,7.82,3.67,0.15,0.058,0.012,0.013,0.037,0.028,0.018,0.035,0.014,0.017,0.035,0.062,0.268,3.56,0
2023-11-15 20:21:59,8.27,3.3,0.15,0.06,0.037,0.027,0.022,0.015,0.031,0.034,0.035,0.011,0.038,0.064,0.21,3.8,0
2023-11-15 20:22:59,7.68,3.97,0.17,0.055,0.023,0.027,0.032,0.027,0.025,0.031,0.019,0.027,0.037,0.064,0.23,3.95,0
2023-11-15 20:23:59,8.46,3.66,0.18,0.052,0.015,0.035,0.032,0.011,0.033,0.02,0.017,0.036,0.026,0.064,0.213,3.48,0
2023-11-15 20:24:59,7.87,3.04,0.15,0.055,0.036,0.03,0.026,0.021,0.016,0.033,0.033,0.023,0.027,0.05,0.266,3.25,0
2023-11-15 20:25:59,7.67,3.04,0.16,0.061,0.011,0.013,0.012,0.024,0.035,0.019,0.03,0.012,0.013,0.053,0.237,3.93,0
2023-11-15 20:26:59,7.61,3.51,0.18,0.06,0.016,0.012,0.014,0.038,0.016,0.024,0.012,0.01,0.028,0.058,0.265,3.5,0
2023-11-15 20:27:59,8.01,3.23,0.16,0.056,0.03,0.019,0.034,0.019,0.029,0.037,0.018,0.038,0.029,0.061,0.25,3.71,0
2023-11-15 20:28:59,7.68,3.96,0.15,0.06,0.038,0.016,0.031,0.027,0.036,0.034,0.027,0.02,0.018,0.057,0.24,3.41,0
2023-11-15 20:29:59,7.99,3.75,0.17,0.061,0.01,0.032,0.031,0.037,0.017,0.014,0.031,0.031,0.032,0.06,0.262,3.42,0
2023-11-15 20:30:59,7.56,3.94,0.16,0.058,0.031,0.012,0.011,0.036,0.027,0.034,0.031,0.016,0.012,0.052,0.267,3.26,0
2023-11-15 20:31:59,7.98,3.61,0.16,0.052,0.032,0.013,0.015,0.036,0.01,0.037,0.03,0.016,0.012,0.055,0.276,3.03,0
2023-11-15 20:32:59,7.93,3.16,0.17,0.063,0.017,0.034,0.015,0.038,0.024,0.017,0.01,0.01,0.035,0.051,0.219,3.68,0
2023-11-15 20:33:59,7.72,3.07,0.18,0.064,0.023,0.029,0.023,0.026,0.03,0.031,0.02,0.028,0.037,0.055,0.231,3.73,0
2023-11-15 20:34:59,7.78,3.32,0.18,0.061,0.028,0.033,0.033,0.029,0.038,0.011,0.021,0.037,0.02,0.062,0.189,3.88,0
